date,close_value,highest_52_weeks_value,highest_date,lowest_52_weeks_value,lowest_date,is_high52,is_low52,business_days
2022-03-01,9.699999809265137,9.699999809265137,2022-03-01,9.699999809265137,2022-03-01,true,true,0
2022-03-02,9.640000343322754,9.699999809265137,2022-03-01,9.640000343322754,2022-03-02,false,true,1
2022-03-03,9.670000076293945,9.699999809265137,2022-03-01,9.640000343322754,2022-03-02,false,false,2
2022-03-04,9.670000076293945,9.699999809265137,2022-03-01,9.640000343322754,2022-03-02,false,false,3
2022-03-07,9.619999885559082,9.699999809265137,2022-03-01,9.619999885559082,2022-03-07,false,true,4
2022-03-08,9.630000114440918,9.699999809265137,2022-03-01,9.619999885559082,2022-03-07,false,false,5
2022-03-09,9.630000114440918,9.699999809265137,2022-03-01,9.619999885559082,2022-03-07,false,false,6
2022-03-10,9.619999885559082,9.699999809265137,2022-03-01,9.619999885559082,2022-03-10,false,true,7
2022-03-11,9.649999618530273,9.699999809265137,2022-03-01,9.619999885559082,2022-03-10,false,false,8
2022-03-14,9.609999656677246,9.699999809265137,2022-03-01,9.609999656677246,2022-03-14,false,true,9
2022-03-15,9.630000114440918,9.699999809265137,2022-03-01,9.609999656677246,2022-03-14,false,false,10
2022-03-16,9.649999618530273,9.699999809265137,2022-03-01,9.609999656677246,2022-03-14,false,false,11
2022-03-17,9.649999618530273,9.699999809265137,2022-03-01,9.609999656677246,2022-03-14,false,false,12
2022-03-18,9.850000381469727,9.850000381469727,2022-03-18,9.609999656677246,2022-03-14,true,false,13
2022-03-21,9.850000381469727,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,true,false,14
2022-03-22,9.8100004196167,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,15
2022-03-23,9.710000038146973,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,16
2022-03-24,9.699999809265137,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,17
2022-03-25,9.739999771118164,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,18
2022-03-28,9.739999771118164,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,19
2022-03-29,9.710000038146973,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,20
2022-03-30,9.65999984741211,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,21
2022-03-31,9.729999542236328,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,22
2022-04-01,9.770000457763672,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,23
2022-04-04,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,24
2022-04-05,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,25
2022-04-06,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,26
2022-04-07,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,27
2022-04-08,9.699999809265137,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,28
2022-04-11,9.699999809265137,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,29
2022-04-12,9.739999771118164,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,30
2022-04-13,9.739999771118164,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,31
2022-04-14,9.760000228881836,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,32
2022-04-18,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,33
2022-04-19,9.729999542236328,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,34
2022-04-20,9.710000038146973,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,35
2022-04-21,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,36
2022-04-22,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,37
2022-04-25,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,38
2022-04-26,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,39
2022-04-27,9.739999771118164,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,40
2022-04-28,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,41
2022-04-29,9.8100004196167,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,42
2022-05-02,9.75,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,43
2022-05-03,9.720000267028809,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,44
2022-05-04,9.760000228881836,9.850000381469727,2022-03-21,9.609999656677246,2022-03-14,false,false,45
