date,close_value,highest_52_weeks_value,highest_date,lowest_52_weeks_value,lowest_date,is_high52,is_low52,business_days
2021-01-27,10.239999771118164,10.239999771118164,2021-01-27,10.239999771118164,2021-01-27,true,true,0
2021-01-28,10,10.239999771118164,2021-01-27,10,2021-01-28,false,true,1
2021-01-29,10.100000381469727,10.239999771118164,2021-01-27,10,2021-01-28,false,false,2
2021-02-01,10.199999809265137,10.239999771118164,2021-01-27,10,2021-01-28,false,false,3
2021-02-02,10.350000381469727,10.350000381469727,2021-02-02,10,2021-01-28,true,false,4
2021-02-03,10.699999809265137,10.699999809265137,2021-02-03,10,2021-01-28,true,false,5
2021-02-04,10.899999618530273,10.899999618530273,2021-02-04,10,2021-01-28,true,false,6
2021-02-05,10.520000457763672,10.899999618530273,2021-02-04,10,2021-01-28,false,false,7
2021-02-08,10.319999694824219,10.899999618530273,2021-02-04,10,2021-01-28,false,false,8
2021-02-09,10.28499984741211,10.899999618530273,2021-02-04,10,2021-01-28,false,false,9
2021-02-10,10.34000015258789,10.899999618530273,2021-02-04,10,2021-01-28,false,false,10
2021-02-11,10.359999656677246,10.899999618530273,2021-02-04,10,2021-01-28,false,false,11
2021-02-12,10.350000381469727,10.899999618530273,2021-02-04,10,2021-01-28,false,false,12
2021-02-16,10.350000381469727,10.899999618530273,2021-02-04,10,2021-01-28,false,false,13
2021-02-17,10.699999809265137,10.899999618530273,2021-02-04,10,2021-01-28,false,false,14
2021-02-18,10.399999618530273,10.899999618530273,2021-02-04,10,2021-01-28,false,false,15
2021-02-19,10.449999809265137,10.899999618530273,2021-02-04,10,2021-01-28,false,false,16
2021-02-22,10.390000343322754,10.899999618530273,2021-02-04,10,2021-01-28,false,false,17
2021-02-23,10.25,10.899999618530273,2021-02-04,10,2021-01-28,false,false,18
2021-02-24,10.359999656677246,10.899999618530273,2021-02-04,10,2021-01-28,false,false,19
2021-02-25,10.239999771118164,10.899999618530273,2021-02-04,10,2021-01-28,false,false,20
2021-02-26,10.220000267028809,10.899999618530273,2021-02-04,10,2021-01-28,false,false,21
2021-03-01,10.1899995803833,10.899999618530273,2021-02-04,10,2021-01-28,false,false,22
2021-03-02,10.050000190734863,10.899999618530273,2021-02-04,10,2021-01-28,false,false,23
2021-03-03,9.949999809265137,10.899999618530273,2021-02-04,9.949999809265137,2021-03-03,false,true,24
2021-03-04,9.75,10.899999618530273,2021-02-04,9.75,2021-03-04,false,true,25
2021-03-05,9.920000076293945,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,26
2021-03-08,9.920000076293945,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,27
2021-03-09,9.9399995803833,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,28
2021-03-10,9.850000381469727,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,29
2021-03-11,9.9399995803833,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,30
2021-03-12,9.890000343322754,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,31
2021-03-15,9.850000381469727,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,32
2021-03-16,9.800000190734863,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,33
2021-03-17,9.760000228881836,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,34
2021-03-18,9.779999732971191,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,35
2021-03-19,9.989999771118164,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,36
2021-03-22,9.770000457763672,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,37
2021-03-23,9.770000457763672,10.899999618530273,2021-02-04,9.75,2021-03-04,false,false,38
2021-03-24,9.75,10.899999618530273,2021-02-04,9.75,2021-03-24,false,true,39
2021-03-25,9.880000114440918,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,40
2021-03-26,9.880000114440918,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,41
2021-03-29,9.800000190734863,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,42
2021-03-30,9.850000381469727,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,43
2021-03-31,9.758000373840332,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,44
2021-04-01,9.8100004196167,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,45
2021-04-05,9.9399995803833,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,46
2021-04-06,9.890000343322754,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,47
2021-04-07,9.859999656677246,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,48
2021-04-08,9.979999542236328,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,49
2021-04-09,10,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,50
2021-04-12,10.180000305175781,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,51
2021-04-13,10,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,52
2021-04-14,9.944999694824219,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,53
2021-04-15,9.90999984741211,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,54
2021-04-16,9.899999618530273,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,55
2021-04-19,9.9399995803833,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,56
2021-04-20,9.899999618530273,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,57
2021-04-21,9.90999984741211,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,58
2021-04-22,9.800000190734863,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,59
2021-04-23,9.956999778747559,10.899999618530273,2021-02-04,9.75,2021-03-24,false,false,60
2021-04-26,9.75,10.899999618530273,2021-02-04,9.75,2021-04-26,false,true,61
2021-04-27,9.930000305175781,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,62
2021-04-28,9.925000190734863,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,63
2021-04-29,9.989999771118164,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,64
2021-04-30,9.8100004196167,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,65
2021-05-03,9.850000381469727,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,66
2021-05-04,9.930000305175781,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,67
2021-05-05,9.859999656677246,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,68
2021-05-06,9.989999771118164,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,69
2021-05-07,9.989999771118164,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,70
2021-05-10,9.920000076293945,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,71
2021-05-11,10,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,72
2021-05-12,9.890000343322754,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,73
2021-05-13,9.880000114440918,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,74
2021-05-14,9.972999572753906,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,75
2021-05-17,9.880000114440918,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,76
2021-05-18,9.869999885559082,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,77
2021-05-19,9.869999885559082,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,78
2021-05-20,9.890000343322754,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,79
2021-05-21,9.890000343322754,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,80
2021-05-24,9.850000381469727,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,81
2021-05-25,9.960000038146973,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,82
2021-05-26,9.90999984741211,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,83
2021-05-27,9.90999984741211,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,84
2021-05-28,9.90999984741211,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,85
2021-06-01,9.90999984741211,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,86
2021-06-02,9.960000038146973,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,87
2021-06-03,9.949999809265137,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,88
2021-06-04,9.949999809265137,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,89
2021-06-07,9.920000076293945,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,90
2021-06-08,9.930000305175781,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,91
2021-06-09,9.970000267028809,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,92
2021-06-10,9.960000038146973,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,93
2021-06-11,9.9399995803833,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,94
2021-06-14,9.920000076293945,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,95
2021-06-15,9.979999542236328,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,96
2021-06-16,9.850000381469727,10.899999618530273,2021-02-04,9.75,2021-04-26,false,false,97
