date,close_value,highest_52_weeks_value,highest_date,lowest_52_weeks_value,lowest_date,is_high52,is_low52,business_days
2016-10-11,1494,1494,2016-10-11,1494,2016-10-11,true,true,0
2016-10-12,1644,1644,2016-10-12,1494,2016-10-11,true,false,1
2016-10-13,1545,1644,2016-10-12,1494,2016-10-11,false,false,2
2016-10-14,1578,1644,2016-10-12,1494,2016-10-11,false,false,3
2016-10-17,1503,1644,2016-10-12,1494,2016-10-11,false,false,4
2016-10-18,1491,1644,2016-10-12,1491,2016-10-18,false,true,5
2016-10-19,1485,1644,2016-10-12,1485,2016-10-19,false,true,6
2016-10-20,1500,1644,2016-10-12,1485,2016-10-19,false,false,7
2016-10-21,1494,1644,2016-10-12,1485,2016-10-19,false,false,8
2016-10-24,1500,1644,2016-10-12,1485,2016-10-19,false,false,9
2016-10-25,1494,1644,2016-10-12,1485,2016-10-19,false,false,10
2016-10-26,1500,1644,2016-10-12,1485,2016-10-19,false,false,11
2016-10-27,1500,1644,2016-10-12,1485,2016-10-19,false,false,12
2016-10-28,1485,1644,2016-10-12,1485,2016-10-28,false,true,13
2016-10-31,1521,1644,2016-10-12,1485,2016-10-28,false,false,14
2016-11-01,1512,1644,2016-10-12,1485,2016-10-28,false,false,15
2016-11-02,1500,1644,2016-10-12,1485,2016-10-28,false,false,16
2016-11-03,1500,1644,2016-10-12,1485,2016-10-28,false,false,17
2016-11-04,1425,1644,2016-10-12,1425,2016-11-04,false,true,18
2016-11-07,1464,1644,2016-10-12,1425,2016-11-04,false,false,19
2016-11-08,1491,1644,2016-10-12,1425,2016-11-04,false,false,20
2016-11-09,1425,1644,2016-10-12,1425,2016-11-09,false,true,21
2016-11-10,1422,1644,2016-10-12,1422,2016-11-10,false,true,22
2016-11-11,1362,1644,2016-10-12,1362,2016-11-11,false,true,23
2016-11-14,1389,1644,2016-10-12,1362,2016-11-11,false,false,24
2016-11-15,1389,1644,2016-10-12,1362,2016-11-11,false,false,25
2016-11-16,1387.5,1644,2016-10-12,1362,2016-11-11,false,false,26
2016-11-17,1395,1644,2016-10-12,1362,2016-11-11,false,false,27
2016-11-18,1404,1644,2016-10-12,1362,2016-11-11,false,false,28
2016-11-21,1290,1644,2016-10-12,1290,2016-11-21,false,true,29
2016-11-22,1287,1644,2016-10-12,1287,2016-11-22,false,true,30
2016-11-23,1245,1644,2016-10-12,1245,2016-11-23,false,true,31
2016-11-25,1338,1644,2016-10-12,1245,2016-11-23,false,false,32
2016-11-28,1230,1644,2016-10-12,1230,2016-11-28,false,true,33
2016-11-29,1203,1644,2016-10-12,1203,2016-11-29,false,true,34
2016-11-30,1260,1644,2016-10-12,1203,2016-11-29,false,false,35
2016-12-01,1228.5,1644,2016-10-12,1203,2016-11-29,false,false,36
2016-12-02,1233,1644,2016-10-12,1203,2016-11-29,false,false,37
2016-12-05,1275,1644,2016-10-12,1203,2016-11-29,false,false,38
2016-12-06,1306.5,1644,2016-10-12,1203,2016-11-29,false,false,39
2016-12-07,1328.699951171875,1644,2016-10-12,1203,2016-11-29,false,false,40
2016-12-08,1377,1644,2016-10-12,1203,2016-11-29,false,false,41
2016-12-09,1365,1644,2016-10-12,1203,2016-11-29,false,false,42
2016-12-12,1350,1644,2016-10-12,1203,2016-11-29,false,false,43
2016-12-13,1356,1644,2016-10-12,1203,2016-11-29,false,false,44
2016-12-14,1353,1644,2016-10-12,1203,2016-11-29,false,false,45
2016-12-15,1320,1644,2016-10-12,1203,2016-11-29,false,false,46
2016-12-16,1188,1644,2016-10-12,1188,2016-12-16,false,true,47
2016-12-19,1209,1644,2016-10-12,1188,2016-12-16,false,false,48
2016-12-20,1200,1644,2016-10-12,1188,2016-12-16,false,false,49
2016-12-21,1257.5999755859375,1644,2016-10-12,1188,2016-12-16,false,false,50
2016-12-22,1275,1644,2016-10-12,1188,2016-12-16,false,false,51
2016-12-23,1227,1644,2016-10-12,1188,2016-12-16,false,false,52
2016-12-27,1215,1644,2016-10-12,1188,2016-12-16,false,false,53
