date,close_value,highest_52_weeks_value,highest_date,lowest_52_weeks_value,lowest_date,is_high52,is_low52,business_days
1999-12-31,15.219744682312012,15.219744682312012,1999-12-31,15.219744682312012,1999-12-31,true,true,0
2000-01-03,14.329710006713867,15.219744682312012,1999-12-31,14.329710006713867,2000-01-03,false,true,1
2000-01-04,13.795680046081543,15.219744682312012,1999-12-31,13.795680046081543,2000-01-04,false,true,2
2000-01-05,13.547323226928711,15.219744682312012,1999-12-31,13.547323226928711,2000-01-05,false,true,3
2000-01-06,13.27993106842041,15.219744682312012,1999-12-31,13.27993106842041,2000-01-06,false,true,4
2000-01-07,12.893716812133789,15.219744682312012,1999-12-31,12.893716812133789,2000-01-07,false,true,5
2000-01-10,12.566919326782227,15.219744682312012,1999-12-31,12.566919326782227,2000-01-10,false,true,6
2000-01-11,12.596625328063965,15.219744682312012,1999-12-31,12.566919326782227,2000-01-10,false,false,7
2000-01-12,12.358953475952148,15.219744682312012,1999-12-31,12.358953475952148,2000-01-12,false,true,8
2000-01-13,12.269827842712402,15.219744682312012,1999-12-31,12.269827842712402,2000-01-13,false,true,9
2000-01-14,12.537213325500488,15.219744682312012,1999-12-31,12.269827842712402,2000-01-13,false,false,10
2000-01-18,12.299539566040039,15.219744682312012,1999-12-31,12.269827842712402,2000-01-13,false,false,11
2000-01-19,12.596625328063965,15.219744682312012,1999-12-31,12.269827842712402,2000-01-13,false,false,12
2000-01-20,12.507501602172852,15.219744682312012,1999-12-31,12.269827842712402,2000-01-13,false,false,13
2000-01-21,12.477787971496582,15.219744682312012,1999-12-31,12.269827842712402,2000-01-13,false,false,14
2000-01-24,12.388660430908203,15.219744682312012,1999-12-31,12.269827842712402,2000-01-13,false,false,15
2000-01-25,12.03215503692627,15.219744682312012,1999-12-31,12.03215503692627,2000-01-25,false,true,16
2000-01-26,12.002445220947266,15.219744682312012,1999-12-31,12.002445220947266,2000-01-26,false,true,17
2000-01-27,11.883607864379883,15.219744682312012,1999-12-31,11.883607864379883,2000-01-27,false,true,18
2000-01-28,11.79448127746582,15.219744682312012,1999-12-31,11.79448127746582,2000-01-28,false,true,19
2000-01-31,11.883607864379883,15.219744682312012,1999-12-31,11.79448127746582,2000-01-28,false,false,20
2000-02-01,11.76477336883545,15.219744682312012,1999-12-31,11.76477336883545,2000-02-01,false,true,21
2000-02-02,11.497396469116211,15.219744682312012,1999-12-31,11.497396469116211,2000-02-02,false,true,22
2000-02-03,11.467679977416992,15.219744682312012,1999-12-31,11.467679977416992,2000-02-03,false,true,23
2000-02-04,11.467679977416992,15.219744682312012,1999-12-31,11.467679977416992,2000-02-04,false,true,24
2000-02-07,11.467679977416992,15.219744682312012,1999-12-31,11.467679977416992,2000-02-07,false,true,25
2000-02-08,11.408260345458984,15.219744682312012,1999-12-31,11.408260345458984,2000-02-08,false,true,26
2000-02-09,11.111177444458008,15.219744682312012,1999-12-31,11.111177444458008,2000-02-09,false,true,27
2000-02-10,10.873501777648926,15.219744682312012,1999-12-31,10.873501777648926,2000-02-10,false,true,28
2000-02-11,10.962628364562988,15.219744682312012,1999-12-31,10.873501777648926,2000-02-10,false,false,29
