Date,Open,High,Low,Close
2017-08-08,145.5,145.5,145.0500030517578,145.35000610351562
2017-08-09,145.8000030517578,145.8000030517578,145.0500030517578,145.35000610351562
2017-08-10,145.5,145.5,145.1999969482422,145.1999969482422
2017-08-11,145.0500030517578,145.5,144.75,145.5
2017-08-14,145.0500030517578,145.0500030517578,145.0500030517578,145.0500030517578
2017-08-15,145.0500030517578,145.5,145.0500030517578,145.0500030517578
2017-08-16,144.75,145.5,144.75,145.1999969482422
2017-08-17,145.1999969482422,145.1999969482422,145.0500030517578,145.0500030517578
2017-08-18,144.75,145.0500030517578,144.75,144.75
2017-08-21,144.75,145.0500030517578,144.14999389648438,144.75
2017-08-22,145.5,145.5,144.75,145.1999969482422
2017-08-23,145.0500030517578,145.5,144.3000030517578,144.89999389648438
2017-08-24,144.75,145.0500030517578,144.60000610351562,144.75
2017-08-25,144.4499969482422,145.0500030517578,144.4499969482422,144.89999389648438
2017-08-28,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-08-29,144.75,145.35000610351562,144.75,145.1999969482422
2017-08-30,145.35000610351562,145.35000610351562,145.1999969482422,145.25999450683594
2017-08-31,144.89999389648438,145.875,144.75,145.5
2017-09-01,144.75,145.1999969482422,144.75,145.0500030517578
2017-09-05,144.97500610351562,145.1999969482422,144.89999389648438,145.0500030517578
2017-09-06,144.89999389648438,145.35000610351562,144.89999389648438,145.1999969482422
2017-09-07,144.89999389648438,145.35000610351562,144.89999389648438,145.0500030517578
2017-09-08,145.0500030517578,145.1999969482422,145.0500030517578,145.1999969482422
2017-09-11,145.1999969482422,145.1999969482422,145.0500030517578,145.0500030517578
2017-09-12,145.1999969482422,145.35000610351562,145.1999969482422,145.35000610351562
2017-09-13,145.1999969482422,145.5,145.1999969482422,145.1999969482422
2017-09-14,145.1999969482422,145.35000610351562,145.1999969482422,145.35000610351562
2017-09-15,145.1999969482422,145.35000610351562,145.1999969482422,145.35000610351562
2017-09-18,145.1999969482422,145.2449951171875,145.1999969482422,145.2449951171875
2017-09-19,145.1999969482422,145.35000610351562,145.1999969482422,145.1999969482422
2017-09-20,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-09-21,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-09-22,145.35000610351562,145.35000610351562,145.35000610351562,145.35000610351562
2017-09-25,145.1999969482422,145.35000610351562,144.89999389648438,145.35000610351562
2017-09-26,145.1999969482422,145.35000610351562,145.1999969482422,145.35000610351562
2017-09-27,145.35000610351562,145.35000610351562,145.1999969482422,145.1999969482422
2017-09-28,145.1999969482422,145.35000610351562,145.1999969482422,145.35000610351562
2017-09-29,145.35000610351562,145.35000610351562,145.35000610351562,145.35000610351562
2017-10-02,145.35000610351562,145.35000610351562,145.35000610351562,145.35000610351562
2017-10-03,145.1999969482422,145.35000610351562,145.0500030517578,145.1999969482422
2017-10-04,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-10-05,145.5,145.5,144.14999389648438,145.1999969482422
2017-10-06,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-10-09,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-10-10,145.0500030517578,145.0500030517578,144.89999389648438,144.89999389648438
2017-10-11,144.89999389648438,144.89999389648438,144.88499450683594,144.89999389648438
2017-10-12,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-10-13,145.0500030517578,145.1999969482422,144.0,145.1999969482422
2017-10-16,145.1999969482422,145.35000610351562,144.89999389648438,145.0500030517578
2017-10-17,145.0500030517578,145.0500030517578,145.0500030517578,145.0500030517578
2017-10-18,145.0500030517578,145.0500030517578,144.89999389648438,144.89999389648438
2017-10-19,145.0500030517578,145.1999969482422,144.89999389648438,145.1999969482422
2017-10-20,145.1999969482422,145.1999969482422,145.0500030517578,145.0500030517578
2017-10-23,144.89999389648438,145.0500030517578,144.89999389648438,145.0500030517578
2017-10-24,145.1999969482422,145.35000610351562,144.75,144.75
2017-10-25,144.89999389648438,145.02000427246094,144.75,144.89999389648438
2017-10-26,145.35000610351562,145.35000610351562,145.0500030517578,145.1999969482422
2017-10-27,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-10-30,145.0500030517578,145.0500030517578,145.0500030517578,145.0500030517578
2017-10-31,145.0500030517578,145.0500030517578,145.0500030517578,145.0500030517578
2017-11-01,145.0500030517578,145.1999969482422,145.0500030517578,145.1999969482422
2017-11-02,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-11-03,145.0500030517578,145.1999969482422,144.75,145.1999969482422
2017-11-06,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-11-07,144.75,145.1999969482422,144.75,145.1999969482422
2017-11-08,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-11-09,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-11-10,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-11-13,144.89999389648438,145.0500030517578,144.89999389648438,145.0500030517578
2017-11-14,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-11-15,145.1999969482422,145.1999969482422,145.1699981689453,145.1999969482422
2017-11-16,145.1999969482422,145.1999969482422,144.89999389648438,145.1999969482422
2017-11-17,145.0500030517578,145.0500030517578,145.0500030517578,145.0500030517578
2017-11-20,145.0500030517578,145.35000610351562,145.0500030517578,145.1999969482422
2017-11-21,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2017-11-22,145.0500030517578,145.1999969482422,145.0500030517578,145.1999969482422
2017-11-24,145.1999969482422,145.35000610351562,145.1999969482422,145.1999969482422
2017-11-27,144.89999389648438,144.9600067138672,144.89999389648438,144.89999389648438
2017-11-28,144.89999389648438,145.1999969482422,144.89999389648438,144.89999389648438
2017-11-29,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-11-30,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-01,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-04,144.89999389648438,144.89999389648438,144.60000610351562,144.75
2017-12-05,145.35000610351562,145.35000610351562,144.89999389648438,144.89999389648438
2017-12-06,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-07,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-08,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-11,144.75,144.75,144.60000610351562,144.75
2017-12-12,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-13,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-14,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-15,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-18,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-19,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-20,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-21,145.09500122070312,145.09500122070312,145.09500122070312,145.09500122070312
2017-12-22,145.09500122070312,145.09500122070312,145.09500122070312,145.09500122070312
2017-12-26,145.09500122070312,145.09500122070312,145.09500122070312,145.09500122070312
2017-12-27,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438
2017-12-28,144.89999389648438,145.0500030517578,144.89999389648438,145.0500030517578
2017-12-29,145.0500030517578,145.0500030517578,145.0500030517578,145.0500030517578
2018-01-02,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2018-01-03,145.5,145.5,145.1999969482422,145.1999969482422
2018-01-04,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2018-01-05,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2018-01-08,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2018-01-09,145.1999969482422,145.1999969482422,145.1999969482422,145.1999969482422
2018-01-10,145.9499969482422,146.6999969482422,145.9499969482422,146.6999969482422
2018-01-11,146.5500030517578,146.5500030517578,146.5500030517578,146.5500030517578
2018-01-12,146.5500030517578,146.5500030517578,146.5500030517578,146.5500030517578
2018-01-16,146.5500030517578,146.5500030517578,146.39999389648438,146.39999389648438
2018-01-17,146.39999389648438,146.39999389648438,146.39999389648438,146.39999389648438
2018-01-18,146.25,146.25,146.25,146.25
2018-01-19,145.9499969482422,145.9499969482422,145.9499969482422,145.9499969482422
2018-01-22,145.9499969482422,145.9499969482422,145.9499969482422,145.9499969482422
2018-01-23,145.9499969482422,145.9499969482422,145.9499969482422,145.9499969482422
2018-01-24,145.9499969482422,145.9499969482422,145.9499969482422,145.9499969482422
2018-01-25,145.35000610351562,145.35000610351562,145.35000610351562,145.35000610351562
2018-01-26,145.35000610351562,145.35000610351562,145.35000610351562,145.35000610351562
