Date,Open,High,Low,Close
1999-12-31,0.6789386868476868,0.6789386868476868,0.6789386868476868,0.6789386868476868
2000-01-03,0.6559242010116577,0.6559242010116577,0.6559242010116577,0.6559242010116577
2000-01-04,0.6559242010116577,0.6559242010116577,0.6559242010116577,0.6559242010116577
2000-01-05,0.6559242010116577,0.6559242010116577,0.6559242010116577,0.6559242010116577
2000-01-06,0.6559242010116577,0.6559242010116577,0.6559242010116577,0.6559242010116577
2000-01-07,0.6444167901547645,0.6674316755174347,0.6444167901547645,0.6501708626747131
2000-01-10,0.6501708626747131,0.6501708626747131,0.6501708626747131,0.6501708626747131
2000-01-11,0.6501708626747131,0.6501708626747131,0.6501708626747131,0.6501708626747131
2000-01-12,0.6501708626747131,0.6501708626747131,0.6501708626747131,0.6501708626747131
2000-01-13,0.6559242010116577,0.6559242010116577,0.6559242010116577,0.6559242010116577
2000-01-14,0.6559243859915898,0.6674318313598633,0.650171014486816,0.6674318313598633
2000-01-18,0.6789390852576808,0.6789390852576808,0.6559242010116577,0.6559242010116577
2000-01-19,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-20,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-21,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-24,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-25,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-26,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-27,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-28,0.7134613990783691,0.7134613990783691,0.7134613990783691,0.7134613990783691
2000-01-31,0.6962007284164429,0.6962007284164429,0.6962007284164429,0.6962007284164429
2000-02-01,0.6904460787773132,0.6904460787773132,0.6904460787773132,0.6904460787773132
2000-02-02,0.6904460787773132,0.6904460787773132,0.6904460787773132,0.6904460787773132
2000-02-03,0.6904460787773132,0.6904460787773132,0.6904460787773132,0.6904460787773132
2000-02-04,0.6904460787773132,0.6904460787773132,0.6904460787773132,0.6904460787773132
2000-02-07,0.6853352189064026,0.6853352189064026,0.6853352189064026,0.6853352189064026
2000-02-08,0.6969510912895203,0.6969510912895203,0.6969510912895203,0.6969510912895203
2000-02-09,0.6853352189064026,0.6853352189064026,0.6853352189064026,0.6853352189064026
2000-02-10,0.720182772410118,0.720182772410118,0.6853352189064026,0.6853352189064026
2000-02-11,0.7085670828819275,0.7085670828819275,0.7085670828819275,0.7085670828819275
2000-02-14,0.6853354398546547,0.6853354398546547,0.6621037300290733,0.673719584941864
2000-02-15,0.673719584941864,0.673719584941864,0.673719584941864,0.673719584941864
2000-02-16,0.6853352397680282,0.6969510912895203,0.6853352397680282,0.6969510912895203
2000-02-17,0.7317990800365806,0.7434149384498596,0.7317990800365806,0.7434149384498596
2000-02-18,0.7434149384498596,0.7434149384498596,0.7434149384498596,0.7434149384498596
2000-02-22,0.7259911298751831,0.7259911298751831,0.7259911298751831,0.7259911298751831
2000-02-23,0.7317986458539963,0.7317986458539963,0.6969510912895203,0.6969510912895203
2000-02-24,0.6969510912895203,0.6969510912895203,0.6969510912895203,0.6969510912895203
2000-02-25,0.7085670828819275,0.7085670828819275,0.7085670828819275,0.7085670828819275
2000-02-28,0.7085670828819275,0.7085670828819275,0.7085670828819275,0.7085670828819275
2000-02-29,0.6969510912895203,0.6969510912895203,0.6969510912895203,0.6969510912895203
