Date,Open,High,Low,Close
1999-12-31,11.754855538653162,12.074715614318846,11.714872548753359,12.074715614318848
2000-01-03,11.814832514462093,11.814832514462093,11.754858016967773,11.754858016967773
2000-01-04,11.594924926757812,11.794837292959418,11.594924926757812,11.594924926757812
2000-01-05,11.574936218390652,11.754857135018723,11.514961725396127,11.67489242553711
2000-01-06,11.594924926757812,11.614916419613461,11.554941941046513,11.594924926757812
2000-01-07,11.594925692549962,11.634907399724426,11.534951210021973,11.534951210021973
2000-01-10,11.594930078933531,11.89479748030376,11.35503462042373,11.395017623901367
2000-01-11,11.275068613468452,11.514964071978254,11.275068613468452,11.395017623901367
2000-01-12,11.195103692859428,11.375024622431237,11.155120694653318,11.31505012512207
2000-01-13,11.235085061128789,11.514962196350098,11.155120348376673,11.514962196350098
2000-01-14,11.415001441863305,11.514957613314632,11.415001441863305,11.474974632263184
2000-01-18,11.385023384505486,11.71487808227539,11.31505311913038,11.71487808227539
2000-01-19,11.35503462042373,11.514964071978254,11.35503462042373,11.395017623901367
2000-01-20,11.275063788816285,11.55494213104248,11.275063788816285,11.55494213104248
2000-01-21,11.39501530176258,11.67489242553711,11.355032306432896,11.67489242553711
2000-01-24,11.295060157775879,11.674894848710913,11.275068655961716,11.295060157775879
2000-01-25,11.295055523466086,11.49496789722854,11.295055523466086,11.4349946975708
2000-01-26,11.514959390840284,11.534950884452027,11.4349946975708,11.4349946975708
2000-01-27,11.534953694832579,11.57493669179754,11.355032770845865,11.514962196350098
2000-01-28,11.41500351133833,11.474976712611006,11.195100919220165,11.235082626342773
2000-01-31,11.195102219245259,11.195102219245259,10.43543368098051,10.735302925109863
2000-02-01,10.73530504131027,11.07515542360936,10.655339680249632,10.915225982666016
2000-02-02,10.87524290002824,10.995190620422363,10.87524290002824,10.995190620422363
2000-02-03,10.955208387301356,11.035173103421297,10.675329959114771,10.715312957763672
2000-02-04,10.755293903807765,10.99518800638476,10.755293903807765,10.975197792053223
2000-02-07,10.99518736703987,10.99518736703987,10.67532730102539,10.67532730102539
2000-02-08,10.71530895506845,10.955204294993418,10.395448288305595,10.755291938781738
2000-02-09,10.75529654172267,10.915225982666016,10.595366460190359,10.915225982666016
2000-02-10,10.75529654172267,10.935217483078416,10.75529654172267,10.915225982666016
2000-02-11,10.975199806956146,11.075154740497098,10.79527759552002,10.79527759552002
2000-02-14,10.795275239998368,10.995187625815229,10.795275239998368,10.955205917358398
2000-02-15,10.8752402488751,11.395014004265779,10.8752402488751,11.35503101348877
2000-02-16,10.915227699430043,11.275069638738035,10.915227699430043,11.075157165527344
2000-02-17,11.075154533367218,11.075154533367218,10.795277393624461,10.835260391235352
2000-02-18,10.995189819323263,10.995189819323263,10.835260391235352,10.835260391235352
2000-02-22,10.835256625030935,10.875238327566843,10.755291938781738,10.755291938781738
2000-02-23,10.795277018429895,10.915224725915907,10.755295303386413,10.815268516540527
2000-02-24,10.795273641317646,10.915221311280131,10.71530895506845,10.755291938781738
2000-02-25,10.815271843939195,10.895236579805687,10.635350227355957,10.635350227355957
2000-02-28,10.795276133346896,10.875240838055497,10.735302925109863,10.735302925109863
2000-02-29,10.875238327566843,10.875238327566843,10.2755012589318,10.755291938781738
2000-03-01,10.595366460190359,11.215094645318235,10.595366460190359,10.915225982666016
2000-03-02,10.695319994353172,10.87524090128807,9.715748832738608,9.935652732849121
